clusterId,sequences,userId,sessionNum,initialQuery
1,NewQuery+Click1-5+NewQuery+NewQuery+Click1-5+RefinedQuery+Click1-5+NewQuery+Click1-5+Click1-5,16406169,6,map quest
1,NewQuery+NextPage,8086839,15,map quest
1,NewQuery,7820475,13,map quest
1,NewQuery+Click1-5,21056482,2,beadlock wheels
1,NewQuery,13848197,7,map quest
1,NewQuery+Click1-5,15601952,1,ma pquest
1,NewQuery+Click1-5+Click1-5+NewQuery+Click1-5+Click1-5+Click6-10,2310683,44,map quest
1,NewQuery+Click1-5+Click6-10+Click6-10,5393322,53,map quest
1,NewQuery+Click1-5,20606646,22,maquest
1,NewQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5,12588834,1,map quest
1,NewQuery+Click1-5,11943863,0,map quest
1,NewQuery,991895,5,map quest
1,NewQuery+Click1-5+Click6-10+Click11++NextPage+Click11++NewQuery+Click1-5+Click1-5+Click1-5,2414600,1,everquest2.cm
1,NewQuery+NextPage+NewQuery+Click1-5,13358116,1,apquest
1,NewQuery+Click1-5,3665283,5,map quest
1,NewQuery+Click1-5+Click6-10+Click1-5+Click1-5+Click6-10+Click11+,5141286,27,map quest
1,NewQuery,6413378,23,join the orgy
1,NewQuery+Click1-5,3361896,73,map quest
1,NewQuery+Click1-5,18054229,2,map quest
1,NewQuery+Click1-5+NewQuery+Click1-5,6621025,17,map qest
1,NewQuery+Click1-5+Click6-10+NextPage+Click11++NewQuery+RefinedQuery+Click1-5+NextPage+Click11++Click11++NewQuery+Click6-10+NextPage+Click11+,1762931,12,maquest
1,NewQuery+NewQuery+Click1-5,2819632,7,adventure quest
1,NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+Click6-10,774902,7,project runway
1,NewQuery+NextPage,15840113,2,map quest
1,NewQuery+Click1-5+Click1-5,13108727,6,map quest
1,NewQuery+Click1-5+RefinedQuery+Click1-5+Click1-5+NewQuery+Click1-5,3067716,68,best buy golf
1,NewQuery,11982445,2,map quest
1,NewQuery+NextPage+Click11++Click11+,616422,96,map quest
1,NewQuery+NewQuery,10338058,11,map quest
clusterId,sequences,userId,sessionNum,initialQuery
1,NewQuery+Click1-5,18533430,0,paintallb
1,NewQuery+Click1-5,2229891,17,sig sauer parts
1,NewQuery+NewQuery+Click1-5+Click1-5,5687841,0,mongoose ii dip switch paintball
1,NewQuery+Click1-5+NewQuery+NewQuery+Click1-5+RefinedQuery+Click1-5+NewQuery+Click1-5+Click1-5,15025431,2,kel-tec guns
1,NewQuery+NextPage,16411828,2,frisbee flying disc
1,NewQuery,18154888,0,impact guns
1,NewQuery+Click1-5,1327669,17,magnum research bfr
1,NewQuery,1474639,96,engagement semi-mount
1,NewQuery+Click1-5,12975116,20,paintball mask
1,NewQuery+Click1-5+Click1-5+NewQuery+Click1-5+Click1-5+Click6-10,5166025,30,spyder paintball markers
1,NewQuery+Click1-5+Click6-10+Click6-10,993464,36,m1 carbine c.m.p.
1,NewQuery+Click1-5,4751032,22,wilson combat barrels
1,NewQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5,8645850,0,paint ball supplies
1,NewQuery+Click1-5,17211708,17,paintballguns
1,NewQuery,6062569,40,dirt rules
1,NewQuery+Click1-5+Click6-10+Click11++NextPage+Click11++NewQuery+Click1-5+Click1-5+Click1-5,2289629,2,scherrer
1,NewQuery+NextPage+NewQuery+Click1-5,4244258,11,spyder
1,NewQuery+Click1-5,4192986,6,barrel
1,NewQuery+Click1-5+Click6-10+Click1-5+Click1-5+Click6-10+Click11+,9718833,3,dhguns
1,NewQuery,5034482,34,bmg
1,NewQuery+Click1-5,6211069,1,brownng firearms
1,NewQuery+Click1-5,4502077,11,lymanspartee
1,NewQuery+Click1-5+NewQuery+Click1-5,1405566,77,skunk psp tubes
1,NewQuery+Click1-5+Click6-10+NextPage+Click11++NewQuery+RefinedQuery+Click1-5+NextPage+Click11++Click11++NewQuery+Click6-10+NextPage+Click11+,4896175,15,paintball
1,NewQuery+NewQuery+Click1-5,12240772,0,ammunition
1,NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+Click6-10,7002762,23,airsoft
1,NewQuery+NextPage,6186778,45,paintball compressed air tank
1,NewQuery+Click1-5+Click1-5,2563993,29,hypercon terminal supplies
1,NewQuery+Click1-5+RefinedQuery+Click1-5+Click1-5+NewQuery+Click1-5,3008984,74,6p45c tetroid tubes
1,NewQuery,5557964,20,panasonic plasmas
1,NewQuery+NextPage+Click11++Click11+,4696224,39,paintball equipment
clusterId,sequences,userId,sessionNum,initialQuery
1,NewQuery+Click1-5,310068,31,muscle anatomy
1,NewQuery+Click1-5,2627387,7,spine exercises
1,NewQuery+NewQuery+Click1-5+Click1-5,11858639,3,prementral systems
1,NewQuery+Click1-5+NewQuery+NewQuery+Click1-5+RefinedQuery+Click1-5+NewQuery+Click1-5+Click1-5,4743359,46,outer thigh exercises
1,NewQuery+NextPage,3116220,5,kegel exercises
1,NewQuery,6216035,17,gs 9 home gym
1,NewQuery+Click1-5,3278940,2,run faster
1,NewQuery,6410296,23,24hr fitness
1,NewQuery+Click1-5,9462026,16,youg joc
1,NewQuery+Click1-5+Click1-5+NewQuery+Click1-5+Click1-5+Click6-10,10220717,0,anatomy of knee
1,NewQuery+Click1-5+Click6-10+Click6-10,7015646,29,knee excercises
1,NewQuery+Click1-5,4285545,37,teenbodybuilding
1,NewQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5,11978296,1,la fitness
1,NewQuery+Click1-5,870381,23,toning body exercises
1,NewQuery,8032893,0,muscle
1,NewQuery+Click1-5+Click6-10+Click11++NextPage+Click11++NewQuery+Click1-5+Click1-5+Click1-5,919907,22,fitness one
1,NewQuery+NextPage+NewQuery+Click1-5,4378923,53,bikram yoga manchester nh
1,NewQuery+Click1-5,7727322,27,champion fitness center
1,NewQuery+Click1-5+Click6-10+Click1-5+Click1-5+Click6-10+Click11+,8052407,11,excercises to reduce body fat
1,NewQuery,186465,31,song with the lyrics do i know you from somewhere by madonna
1,NewQuery+Click1-5,5639689,3,health club business plans 2005
1,NewQuery+Click1-5,7450185,15,babes of denver
1,NewQuery+Click1-5+NewQuery+Click1-5,4285545,80,teenbodybuilding
1,NewQuery+Click1-5+Click6-10+NextPage+Click11++NewQuery+RefinedQuery+Click1-5+NextPage+Click11++Click11++NewQuery+Click6-10+NextPage+Click11+,4431253,15,cultural dance classes in nepa
1,NewQuery+NewQuery+Click1-5,4378923,55,bikram yoga nashua nh
1,NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+Click6-10,2730988,25,home work out routines
1,NewQuery+NextPage,5553048,7,mikes gym and fitness massachusetts
1,NewQuery+Click1-5+Click1-5,8686928,23,university gym
1,NewQuery+Click1-5+RefinedQuery+Click1-5+Click1-5+NewQuery+Click1-5,2790911,25,boxing gyms
1,NewQuery,225166,40,trampoline exercises
clusterId,sequences,userId,sessionNum,initialQuery
1,NewQuery+Click1-5,526760,4,flights 20from 20lax 20to 20st. 20louis
1,NewQuery+Click1-5,512734,43,ticketmaster
1,NewQuery+NewQuery+Click1-5+Click1-5,9823228,14,airline tickets
1,NewQuery+Click1-5+NewQuery+NewQuery+Click1-5+RefinedQuery+Click1-5+NewQuery+Click1-5+Click1-5,8014758,20,low cost air travel
1,NewQuery+NextPage,6093352,26,rascal flatts tickets verizon wireless music center
1,NewQuery,7727281,21,cheapticket
1,NewQuery+Click1-5,2850466,53,cheap airline tickets
1,NewQuery,15169459,17,lastminute travel
1,NewQuery+Click1-5,4801315,1,airline flights
1,NewQuery+Click1-5+Click1-5+NewQuery+Click1-5+Click1-5+Click6-10,9439828,1,united airfare
1,NewQuery+Click1-5+Click6-10+Click6-10,7611471,6,cheap air fairs
1,NewQuery+Click1-5,5437677,15,mets tickets
1,NewQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5,465399,80,airline tickets
1,NewQuery+Click1-5,1353050,13,airline tickets new york to nashville
1,NewQuery,2807893,31,airline tickets
1,NewQuery+Click1-5+Click6-10+Click11++NextPage+Click11++NewQuery+Click1-5+Click1-5+Click1-5,2711472,12,cheap planetickets
1,NewQuery+NextPage+NewQuery+Click1-5,1291557,10,cheapest 20airplane 20tickets 20last 20minute
1,NewQuery+Click1-5,4160742,88,broadway tickets
1,NewQuery+Click1-5+Click6-10+Click1-5+Click1-5+Click6-10+Click11+,14180384,1,cheap tickets
1,NewQuery,23516154,3,ticket master
1,NewQuery+Click1-5,6364296,9,nascar tickets
1,NewQuery+Click1-5,652178,91,the used
1,NewQuery+Click1-5+NewQuery+Click1-5,15875997,1,ticketshttp
1,NewQuery+Click1-5+Click6-10+NextPage+Click11++NewQuery+RefinedQuery+Click1-5+NextPage+Click11++Click11++NewQuery+Click6-10+NextPage+Click11+,8883653,34,universal orlando tickets
1,NewQuery+NewQuery+Click1-5,402697,23,airline tickets
1,NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+Click6-10,4545779,13,concert ticket refund
1,NewQuery+NextPage,5559434,1,music tickets for chris brown
1,NewQuery+Click1-5+Click1-5,126235,82,rhonda vincent tickets in taylorsville nc
1,NewQuery+Click1-5+RefinedQuery+Click1-5+Click1-5+NewQuery+Click1-5,4297577,13,flights to amsterdam
1,NewQuery,6424988,34,ebay
clusterId,sequences,userId,sessionNum,initialQuery
1,NewQuery+Click1-5,3719939,24,erie colorado
1,NewQuery+Click1-5,6605453,5,gibralter tade show michigan
1,NewQuery+NewQuery+Click1-5+Click1-5,6347168,10,essence music festival
1,NewQuery+Click1-5+NewQuery+NewQuery+Click1-5+RefinedQuery+Click1-5+NewQuery+Click1-5+Click1-5,7315836,8,concerts
1,NewQuery+NextPage,10226715,9,warped tour 2006
1,NewQuery,11285787,68,chicago area events
1,NewQuery+Click1-5,14401017,6,berlin fair grounds
1,NewQuery,6638854,1,dallas gay pride parade
1,NewQuery+Click1-5,15806270,2,punjabi american society festival in yuba city
1,NewQuery+Click1-5+Click1-5+NewQuery+Click1-5+Click1-5+Click6-10,11262822,115,billboard music conference
1,NewQuery+Click1-5+Click6-10+Click6-10,1907641,14,we fest 2006
1,NewQuery+Click1-5,1867516,128,san jaoquin county fair
1,NewQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5,5818592,57,street and performance
1,NewQuery+Click1-5,4393316,2,columbus auto show
1,NewQuery,21485121,37,ulster county fair
1,NewQuery+Click1-5+Click6-10+Click11++NextPage+Click11++NewQuery+Click1-5+Click1-5+Click1-5,9756841,19,frank brown songwriters festival
1,NewQuery+NextPage+NewQuery+Click1-5,18471744,1,unitedway calendar of events abilene tx
1,NewQuery+Click1-5,5067317,66,panic at the disco secret show
1,NewQuery+Click1-5+Click6-10+Click1-5+Click1-5+Click6-10+Click11+,4680952,39,arizona state fair
1,NewQuery,1290828,21,anime conventions
1,NewQuery+Click1-5,11262427,3,milwaukee st patrich day parades
1,NewQuery+Click1-5,2974181,18,ozzfest 2006
1,NewQuery+Click1-5+NewQuery+Click1-5,12442564,10,pier 94 culinary fair
1,NewQuery+Click1-5+Click6-10+NextPage+Click11++NewQuery+RefinedQuery+Click1-5+NextPage+Click11++Click11++NewQuery+Click6-10+NextPage+Click11+,6429641,47,adair county missouri fair
1,NewQuery+NewQuery+Click1-5,12677383,26,starship concert
1,NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+Click6-10,21429238,4,pontiac swap meet in ohio
1,NewQuery+NextPage,4838811,9,sunfest 2006
1,NewQuery+Click1-5+Click1-5,6154966,9,classical music vacations
1,NewQuery+Click1-5+RefinedQuery+Click1-5+Click1-5+NewQuery+Click1-5,5337834,0,dragoncon
clusterId,sequences,userId,sessionNum,initialQuery
1,NewQuery+Click1-5,14119906,17,free translator
1,NewQuery+Click1-5,1932893,27,girls baby names
1,NewQuery+NewQuery+Click1-5+Click1-5,10084583,19,editing
1,NewQuery+Click1-5+NewQuery+NewQuery+Click1-5+RefinedQuery+Click1-5+NewQuery+Click1-5+Click1-5,1904871,11,language settings
1,NewQuery+NextPage,13409308,10,baby names
1,NewQuery,14920590,20,baby names
1,NewQuery+Click1-5,17290182,0,change language
1,NewQuery,4376417,72,history books
1,NewQuery+Click1-5,6195226,24,hebrew names
1,NewQuery+Click1-5+Click1-5+NewQuery+Click1-5+Click1-5+Click6-10,6675697,3,baby name meaning
1,NewQuery+Click1-5+Click6-10+Click6-10,5930046,42,muzzy spanish
1,NewQuery+Click1-5,7135666,2,baby names
1,NewQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5,2323641,30,translate
1,NewQuery+Click1-5,9034815,59,english spanish translator
1,NewQuery,23277170,5,google
1,NewQuery+Click1-5+Click6-10+Click11++NextPage+Click11++NewQuery+Click1-5+Click1-5+Click1-5,21903710,4,freetranslation
1,NewQuery+NextPage+NewQuery+Click1-5,2705463,53,syntax
1,NewQuery+Click1-5,3583799,22,rosetta stone
1,NewQuery+Click1-5+Click6-10+Click1-5+Click1-5+Click6-10+Click11+,2550842,3,free online translator
1,NewQuery,7207842,5,american sign language
1,NewQuery+Click1-5,3799283,10,names meanings
1,NewQuery+Click1-5,5134716,2,online translations
1,NewQuery+Click1-5+NewQuery+Click1-5,12042316,5,free language translator
1,NewQuery+Click1-5+Click6-10+NextPage+Click11++NewQuery+RefinedQuery+Click1-5+NextPage+Click11++Click11++NewQuery+Click6-10+NextPage+Click11+,14485594,11,learn chinese
1,NewQuery+NewQuery+Click1-5,8813502,8,dictionary
1,NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+Click6-10,2983651,30,how to talk type
1,NewQuery+NextPage,9443661,3,origin of country names
1,NewQuery+Click1-5+Click1-5,6445838,16,translator
1,NewQuery+Click1-5+RefinedQuery+Click1-5+Click1-5+NewQuery+Click1-5,2235233,50,hebrew word for dog
clusterId,sequences,userId,sessionNum,initialQuery
1,NewQuery+Click1-5,6049843,113,mickey mantle
1,NewQuery+Click1-5,2933384,62,philadelphia phillies
1,NewQuery+NewQuery+Click1-5+Click1-5,6395972,81,new york yanees
1,NewQuery+Click1-5+NewQuery+NewQuery+Click1-5+RefinedQuery+Click1-5+NewQuery+Click1-5+Click1-5,3693518,7,baseball mets 1985
1,NewQuery+NextPage,3740957,25,red soxes web site
1,NewQuery,6020961,1,angelesaseball com
1,NewQuery+Click1-5,8256929,6,when was the american league created
1,NewQuery,11770769,4,ny yankees schedule
1,NewQuery+Click1-5,916342,23,matthew bennedeto website
1,NewQuery+Click1-5+Click1-5+NewQuery+Click1-5+Click1-5+Click6-10,9079632,32,tampa bay devil rays
1,NewQuery+Click1-5+Click6-10+Click6-10,1016453,14,mlb
1,NewQuery+Click1-5,1564127,54,staten island yankees
1,NewQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5,1990425,28,orwall and baseball
1,NewQuery+Click1-5,1576757,15,cincinnati reds
1,NewQuery,1818651,17,yankees
1,NewQuery+Click1-5+Click6-10+Click11++NextPage+Click11++NewQuery+Click1-5+Click1-5+Click1-5,2057948,24,world baseball classic
1,NewQuery+NextPage+NewQuery+Click1-5,3880234,33,mlb
1,NewQuery+Click1-5,1497862,60,baseball rumors
1,NewQuery+Click1-5+Click6-10+Click1-5+Click1-5+Click6-10+Click11+,3263164,77,mlb
1,NewQuery,7363358,6,go baseball
1,NewQuery+Click1-5,4943699,83,umpire
1,NewQuery+Click1-5,1019836,94,houston astros
1,NewQuery+Click1-5+NewQuery+Click1-5,9664784,9,washington nationals
1,NewQuery+Click1-5+Click6-10+NextPage+Click11++NewQuery+RefinedQuery+Click1-5+NextPage+Click11++Click11++NewQuery+Click6-10+NextPage+Click11+,1016497,103,phillie's mlb schedule 2006
1,NewQuery+NewQuery+Click1-5,2363316,22,houston astros
1,NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+Click6-10,3368710,3,baseball pictures
1,NewQuery+NextPage,7375586,48,padres-rockies feud
1,NewQuery+Click1-5+Click1-5,20112328,12,philaelphiaphillies
1,NewQuery+Click1-5+RefinedQuery+Click1-5+Click1-5+NewQuery+Click1-5,6248754,5,atlanta braves
clusterId,sequences,userId,sessionNum,initialQuery
1,NewQuery+Click1-5,1819989,93,mail2web.cxom
1,NewQuery+Click1-5,19877858,89,rising sign in astrology
1,NewQuery+NewQuery+Click1-5+Click1-5,4046572,11,dayton daily news horoscope
1,NewQuery+Click1-5+NewQuery+NewQuery+Click1-5+RefinedQuery+Click1-5+NewQuery+Click1-5+Click1-5,8531172,3,horoscopes
1,NewQuery+NextPage,2401848,8,horoscopes
1,NewQuery,16825563,2,horoscopes
1,NewQuery+Click1-5,153507,15,horoscope
1,NewQuery,7764979,54,horoscopes
1,NewQuery+Click1-5,3358931,14,the daily oklahoma
1,NewQuery+Click1-5+Click1-5+NewQuery+Click1-5+Click1-5+Click6-10,5117021,97,birth signs
1,NewQuery+Click1-5+Click6-10+Click6-10,2146964,39,horoscope
1,NewQuery+Click1-5,17528889,0,mercury retrograde 2006
1,NewQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5,5530923,68,scotland yard
1,NewQuery+Click1-5,88731,16,horoscopes
1,NewQuery,1350464,20,horoscopes-horoscopes
1,NewQuery+Click1-5+Click6-10+Click11++NextPage+Click11++NewQuery+Click1-5+Click1-5+Click1-5,16383209,3,daily horoscopes
1,NewQuery+NextPage+NewQuery+Click1-5,3574961,64,nypl.org leo
1,NewQuery+Click1-5,3296842,13,horoscopes
1,NewQuery+Click1-5+Click6-10+Click1-5+Click1-5+Click6-10+Click11+,2579133,2,mercuin 26 degrees pisces in 10th house
1,NewQuery,3203228,17,horoscopes
1,NewQuery+Click1-5,3203228,2,horoscope
1,NewQuery+Click1-5,502386,75,horoscope
1,NewQuery+Click1-5+NewQuery+Click1-5,723360,77,horoscopes
1,NewQuery+Click1-5+Click6-10+NextPage+Click11++NewQuery+RefinedQuery+Click1-5+NextPage+Click11++Click11++NewQuery+Click6-10+NextPage+Click11+,2146964,53,horoscope
1,NewQuery+NewQuery+Click1-5,2401848,41,horoscopes
1,NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+Click6-10,6012455,0,about febuary horoscopes
1,NewQuery+NextPage,15808604,22,compatable horoscope signs
1,NewQuery+Click1-5+Click1-5,12244538,0,horoscope
1,NewQuery+Click1-5+RefinedQuery+Click1-5+Click1-5+NewQuery+Click1-5,4445307,5,horoscopes
clusterId,sequences,userId,sessionNum,initialQuery
1,NewQuery+Click1-5,11902959,3,my
1,NewQuery+Click1-5,23666725,2,my'
1,NewQuery+NewQuery+Click1-5+Click1-5,10707252,35,my scene
1,NewQuery+Click1-5+NewQuery+NewQuery+Click1-5+RefinedQuery+Click1-5+NewQuery+Click1-5+Click1-5,1629199,25,myso
1,NewQuery+NextPage,7399096,13,my
1,NewQuery,22914436,2,mys
1,NewQuery+Click1-5,6185645,10,mys
1,NewQuery,18086470,3,mys
1,NewQuery+Click1-5,392699,104,mys
1,NewQuery+Click1-5+Click1-5+NewQuery+Click1-5+Click1-5+Click6-10,5428084,3,my
1,NewQuery+Click1-5+Click6-10+Click6-10,12430278,11,mys
1,NewQuery+Click1-5,3363117,58,mywa
1,NewQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5,11041505,5,my
1,NewQuery+Click1-5,13524752,2,my
1,NewQuery,346595,49,mys
1,NewQuery+Click1-5+Click6-10+Click11++NextPage+Click11++NewQuery+Click1-5+Click1-5+Click1-5,11088559,19,my
1,NewQuery+NextPage+NewQuery+Click1-5,1941451,72,mys
1,NewQuery+Click1-5,3607062,8,mys
1,NewQuery+Click1-5+Click6-10+Click1-5+Click1-5+Click6-10+Click11+,11696086,11,mys
1,NewQuery,11383980,9,mys
1,NewQuery+Click1-5,6738932,13,ys
1,NewQuery+Click1-5,15635995,4,my
1,NewQuery+Click1-5+NewQuery+Click1-5,1188507,6,my
1,NewQuery+Click1-5+Click6-10+NextPage+Click11++NewQuery+RefinedQuery+Click1-5+NextPage+Click11++Click11++NewQuery+Click6-10+NextPage+Click11+,13524752,7,my
1,NewQuery+NewQuery+Click1-5,3210710,275,leenks
1,NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+Click6-10,8290945,9,my'
1,NewQuery+NextPage,449813,17,my
1,NewQuery+Click1-5+Click1-5,8312930,19,sos
clusterId,sequences,userId,sessionNum,initialQuery
1,NewQuery+Click1-5,18346243,1,mc
1,NewQuery+Click1-5,8133167,6,m
1,NewQuery+NewQuery+Click1-5+Click1-5,11742956,16,m
1,NewQuery+Click1-5+NewQuery+NewQuery+Click1-5+RefinedQuery+Click1-5+NewQuery+Click1-5+Click1-5,14437590,10,mv marketing
1,NewQuery+NextPage,9907890,19,m
1,NewQuery,6455038,11,momdm
1,NewQuery+Click1-5,9053931,2,paulom
1,NewQuery,3233488,0,poultry murry mcmurry
1,NewQuery+Click1-5,537920,37,mcmaster carr
1,NewQuery+Click1-5+Click1-5+NewQuery+Click1-5+Click1-5+Click6-10,537920,16,mcmaster carr
1,NewQuery+Click1-5+Click6-10+Click6-10,3363117,158,mlive
1,NewQuery+Click1-5,10421731,24,m
1,NewQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5,613210,61,mmct
1,NewQuery+Click1-5,1214053,141,mighty m gaming
1,NewQuery,3928193,18,m
1,NewQuery+Click1-5+Click6-10+Click11++NextPage+Click11++NewQuery+Click1-5+Click1-5+Click1-5,16792623,3,medium
1,NewQuery+NextPage+NewQuery+Click1-5,807616,67,m
1,NewQuery+Click1-5,3808926,46,m.i.l.f.
1,NewQuery+Click1-5+Click6-10+Click1-5+Click1-5+Click6-10+Click11+,16093006,83,m
1,NewQuery,12489693,7,m
1,NewQuery+Click1-5,12450908,4,mu
1,NewQuery+Click1-5,15989595,3,mlive
1,NewQuery+Click1-5+NewQuery+Click1-5,1275552,15,m
1,NewQuery+Click1-5+Click6-10+NextPage+Click11++NewQuery+RefinedQuery+Click1-5+NextPage+Click11++Click11++NewQuery+Click6-10+NextPage+Click11+,2310683,72,m
1,NewQuery+NewQuery+Click1-5,6539257,18,m
1,NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+Click6-10,339248,12,mal
1,NewQuery+NextPage,2596993,48,m
clusterId,sequences,userId,sessionNum,initialQuery
1,NewQuery+Click1-5,4939319,14,washington vital records
1,NewQuery+Click1-5,1016497,127,birth certificate pa online
1,NewQuery+NewQuery+Click1-5+Click1-5,2009112,21,pier one
1,NewQuery+Click1-5+NewQuery+NewQuery+Click1-5+RefinedQuery+Click1-5+NewQuery+Click1-5+Click1-5,12093926,1,birthcertificate
1,NewQuery+NextPage,18741029,7,embassy of bangladesh
1,NewQuery,1105773,3,national archhives - wasington d.c.
1,NewQuery+Click1-5,850507,0,order of the golden sceptre
1,NewQuery,3499436,178,how to get a e.a.d. card
1,NewQuery+Click1-5,10694626,2,us immigration
1,NewQuery+Click1-5+Click1-5+NewQuery+Click1-5+Click1-5+Click6-10,4756895,16,uscis
1,NewQuery+Click1-5+Click6-10+Click6-10,4792039,10,girls who will marry for a visa
1,NewQuery+Click1-5,4319154,12,cuban immagration
1,NewQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5,4332005,24,reliable imports
1,NewQuery+Click1-5,14812653,17,san francisco embassy
1,NewQuery,2548812,148,uscensus
1,NewQuery+Click1-5+Click6-10+Click11++NextPage+Click11++NewQuery+Click1-5+Click1-5+Click1-5,4111837,18,us embassy chile
1,NewQuery+NextPage+NewQuery+Click1-5,3637864,18,how do i get a passport
1,NewQuery+Click1-5,199519,1,copyright
1,NewQuery+Click1-5+Click6-10+Click1-5+Click1-5+Click6-10+Click11+,7935465,1,national visa center
1,NewQuery,12549112,16,birth certificate
1,NewQuery+Click1-5,7615386,43,usimmigration
1,NewQuery+Click1-5,8340047,30,ins
1,NewQuery+Click1-5+NewQuery+Click1-5,1615426,6,birth certificate
1,NewQuery+Click1-5+Click6-10+NextPage+Click11++NewQuery+RefinedQuery+Click1-5+NextPage+Click11++Click11++NewQuery+Click6-10+NextPage+Click11+,12818602,6,state department human rights report
1,NewQuery+NewQuery+Click1-5,2037484,78,245 i immigration
1,NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+Click6-10,4699535,3,calif vital statistics
1,NewQuery+NextPage,5772842,23,americanimmigrationinstitute
